2016-03-16,184.1553812348787
2016-03-17,177.0805345957194
2016-03-18,174.3167889516364
2016-03-21,171.41285991394955
2016-03-22,179.4032353100024
2016-03-23,177.44723387190885
2016-03-24,178.94246416578807
2016-03-25,176.16390341446242
2016-03-28,171.78001183166094
2016-03-29,186.84323450887297
2016-03-31,203.92292742094924
2016-04-01,172.2694060037595
2016-04-04,189.56307830275432
2016-04-05,181.4547953631331
2016-04-06,180.24021101412018
2016-04-07,185.72212162048783
2016-04-08,172.5750777028902
2016-04-11,174.52163948505302
2016-04-12,180.7843286587593
2016-04-13,178.42020549664971
2016-04-14,183.3250658073117
2016-04-15,188.24665253132264
2016-04-18,172.87381978740166
2016-04-19,189.3893470290781
2016-04-20,181.5032538740876
2016-04-21,182.16313767377733
2016-04-22,180.46075801484326
2016-04-25,176.77872662248825
2016-04-26,183.75481224441683
2016-04-27,180.61357964095126
2016-04-28,177.25864287065173
2016-04-29,167.9140732738483
2016-05-02,178.77150765845346
2016-05-03,178.6054276242685
2016-05-04,179.18831119247562
2016-05-05,165.437118022974
2016-05-06,180.85690659923955
2016-05-23,230.15161251250737
2016-05-24,203.15402447430685
2016-05-25,180.87852815603316
2016-05-26,186.32322024402671
2016-05-27,186.2622949899963
2016-05-30,185.22244805367814
2016-05-31,204.3686992173902
2016-06-01,202.66995578320245
2016-06-02,193.06361112721498
2016-06-03,184.6241831242874
2016-06-06,197.30444751915857
2016-06-07,183.21827969761608
2016-06-08,211.50604930847322
2016-06-27,226.5090155288798
2016-06-28,173.7532381123849
2016-06-29,177.42579512481453
2016-06-30,182.79361140089605
2016-07-01,175.7785928690936
2016-07-04,171.68522286155957
2016-07-05,178.34035163802986
2016-07-06,184.1093821596606
2016-07-07,175.01343678491975
2016-07-08,186.04747852873393
2016-07-11,177.6673043731879
2016-07-12,190.15984792725467
2016-07-13,188.76307589700411
2016-07-14,152.73788832806835
2016-07-15,233.78716722728706
2016-07-18,241.1719748760532
2016-07-19,196.2355099897532
2016-07-20,194.77279701560775
2016-07-21,196.41630055102718
2016-07-22,193.30037482776055
2016-07-25,187.22008778796194
2016-07-26,195.27960370573211
2016-07-27,183.4723336953184
2016-07-28,185.68528687162788
2016-07-29,180.1029684378982
2016-08-01,177.36634829066926
2016-08-02,238.85288732469172
2016-08-03,215.37419890388702
2016-08-04,200.57119178842927
2016-08-05,180.55058701748618
2016-08-08,173.8792061480969
2016-08-09,200.32515648410117
2016-08-10,184.61039352321004
2016-08-11,171.2247808713488
2016-08-12,172.98419043996057
2016-08-15,178.23867389874619
2016-08-16,193.9597039522357
